end_time_s,fk_plots_id,time_stamp,art_to_check,begin_time_s,low_freq_hz,high_freq_hz,species_code,common_name,confidence,art_deutsch,path,plot_info,total_time,id_seq
24,02_ASF,2022-06-21T07:45:00Z,Rotmilan,16,150,12000,redkit1,Red Kite,0.8451,Rotmilan,P:\Archive\WNS\Motten\2021_2022\220630_Audiomotten_Juni\02ASF\20220621_074500.WAV,02_ASF 2022-06-21 07:45:00,13,245
24,02_ASF,2022-06-21T07:45:00Z,Rotmilan,16,150,12000,blakit1,Black Kite,0.6468,Schwarzmilan,P:\Archive\WNS\Motten\2021_2022\220630_Audiomotten_Juni\02ASF\20220621_074500.WAV,02_ASF 2022-06-21 07:45:00,13,245
24,02_ASF,2022-06-21T07:45:00Z,Rotmilan,16,150,12000,combuz1,Common Buzzard,0.0407,Mäusebussard,P:\Archive\WNS\Motten\2021_2022\220630_Audiomotten_Juni\02ASF\20220621_074500.WAV,02_ASF 2022-06-21 07:45:00,13,245
177,19_ASF,2022-06-24T06:03:00Z,Rotmilan,169,150,12000,redkit1,Red Kite,0.9449,Rotmilan,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\19ASF\20220624_060300.WAV,19_ASF 2022-06-24 06:03:00,13,246
177,19_ASF,2022-06-24T06:03:00Z,Rotmilan,169,150,12000,blakit1,Black Kite,0.0971,Schwarzmilan,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\19ASF\20220624_060300.WAV,19_ASF 2022-06-24 06:03:00,13,246
177,19_ASF,2022-06-24T06:03:00Z,Rotmilan,169,150,12000,combuz1,Common Buzzard,0.0266,Mäusebussard,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\19ASF\20220624_060300.WAV,19_ASF 2022-06-24 06:03:00,13,246
177,19_ASF,2022-06-24T06:03:00Z,Rotmilan,169,150,12000,skylar,Eurasian Skylark,0.0213,Feldlerche,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\19ASF\20220624_060300.WAV,19_ASF 2022-06-24 06:03:00,13,246
96,15_ASF,2022-07-03T05:46:00Z,Rotmilan,88,150,12000,redkit1,Red Kite,0.919,Rotmilan,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\15ASF\20220703_054600.WAV,15_ASF 2022-07-03 05:46:00,13,247
96,15_ASF,2022-07-03T05:46:00Z,Rotmilan,88,150,12000,blakit1,Black Kite,0.5995,Schwarzmilan,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\15ASF\20220703_054600.WAV,15_ASF 2022-07-03 05:46:00,13,247
96,15_ASF,2022-07-03T05:46:00Z,Rotmilan,88,150,12000,combuz1,Common Buzzard,0.2322,Mäusebussard,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\15ASF\20220703_054600.WAV,15_ASF 2022-07-03 05:46:00,13,247
96,15_ASF,2022-07-03T05:46:00Z,Rotmilan,88,150,12000,colfly1,Collared Flycatcher,0.0913,Halsbandschnäpper,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\15ASF\20220703_054600.WAV,15_ASF 2022-07-03 05:46:00,13,247
96,15_ASF,2022-07-03T05:46:00Z,Rotmilan,88,150,12000,eurtre1,Eurasian Treecreeper,0.0353,Waldbaumläufer,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\15ASF\20220703_054600.WAV,15_ASF 2022-07-03 05:46:00,13,247
96,15_ASF,2022-07-03T05:46:00Z,Rotmilan,88,150,12000,leswoo1,Lesser Spotted Woodpecker,0.0353,Kleinspecht,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\15ASF\20220703_054600.WAV,15_ASF 2022-07-03 05:46:00,13,247
96,15_ASF,2022-07-03T05:46:00Z,Rotmilan,88,150,12000,misthr1,Mistle Thrush,0.0325,Misteldrossel,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\15ASF\20220703_054600.WAV,15_ASF 2022-07-03 05:46:00,13,247
96,15_ASF,2022-07-03T05:46:00Z,Rotmilan,88,150,12000,eugwoo2,Eurasian Green Woodpecker,0.0256,Grünspecht,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\15ASF\20220703_054600.WAV,15_ASF 2022-07-03 05:46:00,13,247
96,15_ASF,2022-07-03T05:46:00Z,Rotmilan,88,150,12000,eugori2,Eurasian Golden Oriole,0.0246,Pirol,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\15ASF\20220703_054600.WAV,15_ASF 2022-07-03 05:46:00,13,247
348,18_ASF,2022-07-15T08:02:00Z,Rotmilan,340,150,12000,redkit1,Red Kite,0.8604,Rotmilan,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\18ASF\20220715_080200.WAV,18_ASF 2022-07-15 08:02:00,13,248
348,18_ASF,2022-07-15T08:02:00Z,Rotmilan,340,150,12000,blakit1,Black Kite,0.0436,Schwarzmilan,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\18ASF\20220715_080200.WAV,18_ASF 2022-07-15 08:02:00,13,248
195,12_NW,2021-04-02T06:54:00Z,Sperlingskauz,187,150,12000,eupowl1,Eurasian Pygmy-Owl,0.4704,Sperlingskauz,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_12_NW\20210402_065400.WAV,12_NW 2021-04-02 06:54:00,13,249
195,12_NW,2021-04-02T06:54:00Z,Sperlingskauz,187,150,12000,comcha,Common Chaffinch,0.0836,Buchfink,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_12_NW\20210402_065400.WAV,12_NW 2021-04-02 06:54:00,13,249
6,01_PS,2021-04-02T17:21:00Z,Sperlingskauz,0,150,12000,eupowl1,Eurasian Pygmy-Owl,0.5186,Sperlingskauz,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_1_PS\20210402_172100.WAV,01_PS 2021-04-02 17:21:00,13,250
6,01_PS,2021-04-02T17:21:00Z,Sperlingskauz,0,150,12000,blawoo1,Black Woodpecker,0.0707,Schwarzspecht,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_1_PS\20210402_172100.WAV,01_PS 2021-04-02 17:21:00,13,250
6,01_PS,2021-04-02T17:21:00Z,Sperlingskauz,0,150,12000,misthr1,Mistle Thrush,0.0601,Misteldrossel,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_1_PS\20210402_172100.WAV,01_PS 2021-04-02 17:21:00,13,250
6,01_PS,2021-04-02T17:21:00Z,Sperlingskauz,0,150,12000,eurbla,Eurasian Blackbird,0.0334,Amsel,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_1_PS\20210402_172100.WAV,01_PS 2021-04-02 17:21:00,13,250
6,01_PS,2021-04-02T17:21:00Z,Sperlingskauz,0,150,12000,eugori2,Eurasian Golden Oriole,0.0273,Pirol,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_1_PS\20210402_172100.WAV,01_PS 2021-04-02 17:21:00,13,250
363,10_PS,2021-04-08T17:04:00Z,Sperlingskauz,355,150,12000,eupowl1,Eurasian Pygmy-Owl,0.5593,Sperlingskauz,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_10_PS\20210408_170400.WAV,10_PS 2021-04-08 17:04:00,13,251
66,08_PS,2021-04-11T04:38:00Z,Sperlingskauz,58,150,12000,eupowl1,Eurasian Pygmy-Owl,0.5482,Sperlingskauz,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_8_PS\20210411_043800.WAV,08_PS 2021-04-11 04:38:00,13,252
66,08_PS,2021-04-11T04:38:00Z,Sperlingskauz,58,150,12000,coatit2,Coal Tit,0.1805,Tannenmeise,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_8_PS\20210411_043800.WAV,08_PS 2021-04-11 04:38:00,13,252
66,08_PS,2021-04-11T04:38:00Z,Sperlingskauz,58,150,12000,eurrob1,European Robin,0.0403,Rotkehlchen,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_8_PS\20210411_043800.WAV,08_PS 2021-04-11 04:38:00,13,252
66,08_PS,2021-04-11T04:38:00Z,Sperlingskauz,58,150,12000,norgos,Northern Goshawk,0.0397,Habicht,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_8_PS\20210411_043800.WAV,08_PS 2021-04-11 04:38:00,13,252
66,08_PS,2021-04-11T04:38:00Z,Sperlingskauz,58,150,12000,eurjay1,Eurasian Jay,0.0388,Eichelhäher,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_8_PS\20210411_043800.WAV,08_PS 2021-04-11 04:38:00,13,252
66,08_PS,2021-04-11T04:38:00Z,Sperlingskauz,58,150,12000,blawoo1,Black Woodpecker,0.022,Schwarzspecht,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_8_PS\20210411_043800.WAV,08_PS 2021-04-11 04:38:00,13,252
309,12_FF,2021-04-19T04:04:00Z,Sperlingskauz,301,150,12000,eupowl1,Eurasian Pygmy-Owl,0.4704,Sperlingskauz,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_12_FF\20210419_040400.WAV,12_FF 2021-04-19 04:04:00,13,253
309,12_FF,2021-04-19T04:04:00Z,Sperlingskauz,301,150,12000,misthr1,Mistle Thrush,0.1063,Misteldrossel,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_12_FF\20210419_040400.WAV,12_FF 2021-04-19 04:04:00,13,253
309,12_FF,2021-04-19T04:04:00Z,Sperlingskauz,301,150,12000,eurtre1,Eurasian Treecreeper,0.1027,Waldbaumläufer,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_12_FF\20210419_040400.WAV,12_FF 2021-04-19 04:04:00,13,253
309,12_FF,2021-04-19T04:04:00Z,Sperlingskauz,301,150,12000,goldcr1,Goldcrest,0.0398,Wintergoldhähnchen,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_12_FF\20210419_040400.WAV,12_FF 2021-04-19 04:04:00,13,253
309,12_FF,2021-04-19T04:04:00Z,Sperlingskauz,301,150,12000,eurnut1,Eurasian Nutcracker,0.028,Tannenhäher,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_12_FF\20210419_040400.WAV,12_FF 2021-04-19 04:04:00,13,253
309,12_FF,2021-04-19T04:04:00Z,Sperlingskauz,301,150,12000,norgos,Northern Goshawk,0.0217,Habicht,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_12_FF\20210419_040400.WAV,12_FF 2021-04-19 04:04:00,13,253
309,12_FF,2021-04-19T04:04:00Z,Sperlingskauz,301,150,12000,combuz1,Common Buzzard,0.0215,Mäusebussard,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_12_FF\20210419_040400.WAV,12_FF 2021-04-19 04:04:00,13,253
309,12_FF,2021-04-19T04:04:00Z,Sperlingskauz,301,150,12000,blawoo1,Black Woodpecker,0.0204,Schwarzspecht,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_12_FF\20210419_040400.WAV,12_FF 2021-04-19 04:04:00,13,253
213,15_SF,2021-04-24T04:55:00Z,Sperlingskauz,205,150,12000,eupowl1,Eurasian Pygmy-Owl,0.3557,Sperlingskauz,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_15_SF\20210424_045500.WAV,15_SF 2021-04-24 04:55:00,13,254
213,15_SF,2021-04-24T04:55:00Z,Sperlingskauz,205,150,12000,eurbla,Eurasian Blackbird,0.1822,Amsel,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_15_SF\20210424_045500.WAV,15_SF 2021-04-24 04:55:00,13,254
213,15_SF,2021-04-24T04:55:00Z,Sperlingskauz,205,150,12000,eurnut1,Eurasian Nutcracker,0.0743,Tannenhäher,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_15_SF\20210424_045500.WAV,15_SF 2021-04-24 04:55:00,13,254
213,15_SF,2021-04-24T04:55:00Z,Sperlingskauz,205,150,12000,sonthr1,Song Thrush,0.0497,Singdrossel,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_15_SF\20210424_045500.WAV,15_SF 2021-04-24 04:55:00,13,254
213,15_SF,2021-04-24T04:55:00Z,Sperlingskauz,205,150,12000,webwar1,Western Bonelli's Warbler,0.0399,Berglaubsänger,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_15_SF\20210424_045500.WAV,15_SF 2021-04-24 04:55:00,13,254
213,15_SF,2021-04-24T04:55:00Z,Sperlingskauz,205,150,12000,misthr1,Mistle Thrush,0.0307,Misteldrossel,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_15_SF\20210424_045500.WAV,15_SF 2021-04-24 04:55:00,13,254
213,15_SF,2021-04-24T04:55:00Z,Sperlingskauz,205,150,12000,eugori2,Eurasian Golden Oriole,0.0299,Pirol,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_15_SF\20210424_045500.WAV,15_SF 2021-04-24 04:55:00,13,254
213,15_SF,2021-04-24T04:55:00Z,Sperlingskauz,205,150,12000,leswoo1,Lesser Spotted Woodpecker,0.0275,Kleinspecht,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_15_SF\20210424_045500.WAV,15_SF 2021-04-24 04:55:00,13,254
213,15_SF,2021-04-24T04:55:00Z,Sperlingskauz,205,150,12000,eurwoo,Eurasian Woodcock,0.0252,Waldschnepfe,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_15_SF\20210424_045500.WAV,15_SF 2021-04-24 04:55:00,13,254
213,15_SF,2021-04-24T04:55:00Z,Sperlingskauz,205,150,12000,blawoo1,Black Woodpecker,0.0245,Schwarzspecht,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_15_SF\20210424_045500.WAV,15_SF 2021-04-24 04:55:00,13,254
213,15_SF,2021-04-24T04:55:00Z,Sperlingskauz,205,150,12000,goldcr1,Goldcrest,0.02,Wintergoldhähnchen,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_15_SF\20210424_045500.WAV,15_SF 2021-04-24 04:55:00,13,254
378,06_FF,2021-04-27T04:04:00Z,Sperlingskauz,370,150,12000,eupowl1,Eurasian Pygmy-Owl,0.3519,Sperlingskauz,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_6_FF\20210427_040400.WAV,06_FF 2021-04-27 04:04:00,13,255
378,06_FF,2021-04-27T04:04:00Z,Sperlingskauz,370,150,12000,coatit2,Coal Tit,0.1029,Tannenmeise,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_6_FF\20210427_040400.WAV,06_FF 2021-04-27 04:04:00,13,255
378,06_FF,2021-04-27T04:04:00Z,Sperlingskauz,370,150,12000,eurbul,Eurasian Bullfinch,0.0813,Gimpel,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_6_FF\20210427_040400.WAV,06_FF 2021-04-27 04:04:00,13,255
378,06_FF,2021-04-27T04:04:00Z,Sperlingskauz,370,150,12000,gyfwoo1,Gray-headed Woodpecker,0.0332,Grauspecht,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_6_FF\20210427_040400.WAV,06_FF 2021-04-27 04:04:00,13,255
378,06_FF,2021-04-27T04:04:00Z,Sperlingskauz,370,150,12000,eurrob1,European Robin,0.031,Rotkehlchen,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_6_FF\20210427_040400.WAV,06_FF 2021-04-27 04:04:00,13,255
378,06_FF,2021-04-27T04:04:00Z,Sperlingskauz,370,150,12000,eurnut1,Eurasian Nutcracker,0.0292,Tannenhäher,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_6_FF\20210427_040400.WAV,06_FF 2021-04-27 04:04:00,13,255
378,06_FF,2021-04-27T04:04:00Z,Sperlingskauz,370,150,12000,firecr1,Common Firecrest,0.0206,Sommergoldhähnchen,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_6_FF\20210427_040400.WAV,06_FF 2021-04-27 04:04:00,13,255
252,13_NW,2021-04-28T03:47:00Z,Sperlingskauz,244,150,12000,eupowl1,Eurasian Pygmy-Owl,0.4667,Sperlingskauz,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_13_NW\20210428_034700.WAV,13_NW 2021-04-28 03:47:00,13,256
252,13_NW,2021-04-28T03:47:00Z,Sperlingskauz,244,150,12000,coatit2,Coal Tit,0.1219,Tannenmeise,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_13_NW\20210428_034700.WAV,13_NW 2021-04-28 03:47:00,13,256
252,13_NW,2021-04-28T03:47:00Z,Sperlingskauz,244,150,12000,firecr1,Common Firecrest,0.1083,Sommergoldhähnchen,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_13_NW\20210428_034700.WAV,13_NW 2021-04-28 03:47:00,13,256
252,13_NW,2021-04-28T03:47:00Z,Sperlingskauz,244,150,12000,eurnut1,Eurasian Nutcracker,0.0372,Tannenhäher,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_13_NW\20210428_034700.WAV,13_NW 2021-04-28 03:47:00,13,256
252,13_NW,2021-04-28T03:47:00Z,Sperlingskauz,244,150,12000,norgos,Northern Goshawk,0.0267,Habicht,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_13_NW\20210428_034700.WAV,13_NW 2021-04-28 03:47:00,13,256
117,07_PS,2021-04-28T18:29:00Z,Sperlingskauz,109,150,12000,eupowl1,Eurasian Pygmy-Owl,0.4853,Sperlingskauz,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_7_PS\20210428_182900.WAV,07_PS 2021-04-28 18:29:00,13,257
117,07_PS,2021-04-28T18:29:00Z,Sperlingskauz,109,150,12000,blawoo1,Black Woodpecker,0.1597,Schwarzspecht,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_7_PS\20210428_182900.WAV,07_PS 2021-04-28 18:29:00,13,257
348,03_FF,2021-04-30T18:12:00Z,Sperlingskauz,340,150,12000,eupowl1,Eurasian Pygmy-Owl,0.4963,Sperlingskauz,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_3_FF\20210430_181200.WAV,03_FF 2021-04-30 18:12:00,13,258
348,03_FF,2021-04-30T18:12:00Z,Sperlingskauz,340,150,12000,firecr1,Common Firecrest,0.2106,Sommergoldhähnchen,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_3_FF\20210430_181200.WAV,03_FF 2021-04-30 18:12:00,13,258
348,03_FF,2021-04-30T18:12:00Z,Sperlingskauz,340,150,12000,blawoo1,Black Woodpecker,0.1321,Schwarzspecht,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_3_FF\20210430_181200.WAV,03_FF 2021-04-30 18:12:00,13,258
348,03_FF,2021-04-30T18:12:00Z,Sperlingskauz,340,150,12000,eurnut1,Eurasian Nutcracker,0.0997,Tannenhäher,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_3_FF\20210430_181200.WAV,03_FF 2021-04-30 18:12:00,13,258
348,03_FF,2021-04-30T18:12:00Z,Sperlingskauz,340,150,12000,goldcr1,Goldcrest,0.0733,Wintergoldhähnchen,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_3_FF\20210430_181200.WAV,03_FF 2021-04-30 18:12:00,13,258
348,03_FF,2021-04-30T18:12:00Z,Sperlingskauz,340,150,12000,norgos,Northern Goshawk,0.0689,Habicht,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_3_FF\20210430_181200.WAV,03_FF 2021-04-30 18:12:00,13,258
348,03_FF,2021-04-30T18:12:00Z,Sperlingskauz,340,150,12000,comred2,Common Redstart,0.0546,Gartenrotschwanz,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_3_FF\20210430_181200.WAV,03_FF 2021-04-30 18:12:00,13,258
348,03_FF,2021-04-30T18:12:00Z,Sperlingskauz,340,150,12000,comchi1,Common Chiffchaff,0.0359,Zilpzalp,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_3_FF\20210430_181200.WAV,03_FF 2021-04-30 18:12:00,13,258
348,03_FF,2021-04-30T18:12:00Z,Sperlingskauz,340,150,12000,misthr1,Mistle Thrush,0.0245,Misteldrossel,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_3_FF\20210430_181200.WAV,03_FF 2021-04-30 18:12:00,13,258
348,03_FF,2021-04-30T18:12:00Z,Sperlingskauz,340,150,12000,webwar1,Western Bonelli's Warbler,0.0237,Berglaubsänger,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_3_FF\20210430_181200.WAV,03_FF 2021-04-30 18:12:00,13,258
348,03_FF,2021-04-30T18:12:00Z,Sperlingskauz,340,150,12000,eugwoo2,Eurasian Green Woodpecker,0.0202,Grünspecht,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_3_FF\20210430_181200.WAV,03_FF 2021-04-30 18:12:00,13,258
183,04_SF,2021-05-03T03:30:00Z,Sperlingskauz,175,150,12000,eupowl1,Eurasian Pygmy-Owl,0.5225,Sperlingskauz,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_4_SF\20210503_033000.WAV,04_SF 2021-05-03 03:30:00,13,259
183,04_SF,2021-05-03T03:30:00Z,Sperlingskauz,175,150,12000,blawoo1,Black Woodpecker,0.0477,Schwarzspecht,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_4_SF\20210503_033000.WAV,04_SF 2021-05-03 03:30:00,13,259
183,04_SF,2021-05-03T03:30:00Z,Sperlingskauz,175,150,12000,eurnut1,Eurasian Nutcracker,0.0295,Tannenhäher,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_4_SF\20210503_033000.WAV,04_SF 2021-05-03 03:30:00,13,259
318,07_SF,2021-05-08T03:30:00Z,Sperlingskauz,310,150,12000,eupowl1,Eurasian Pygmy-Owl,0.5741,Sperlingskauz,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_7_SF\20210508_033000.WAV,07_SF 2021-05-08 03:30:00,13,260
102,08_SF,2021-05-09T18:29:00Z,Sperlingskauz,94,150,12000,eupowl1,Eurasian Pygmy-Owl,0.426,Sperlingskauz,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_8_SF\20210509_182900.WAV,08_SF 2021-05-09 18:29:00,13,261
102,08_SF,2021-05-09T18:29:00Z,Sperlingskauz,94,150,12000,comcha,Common Chaffinch,0.0752,Buchfink,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_8_SF\20210509_182900.WAV,08_SF 2021-05-09 18:29:00,13,261
102,08_SF,2021-05-09T18:29:00Z,Sperlingskauz,94,150,12000,norgos,Northern Goshawk,0.0399,Habicht,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_8_SF\20210509_182900.WAV,08_SF 2021-05-09 18:29:00,13,261
102,08_SF,2021-05-09T18:29:00Z,Sperlingskauz,94,150,12000,reebun,Reed Bunting,0.0348,Rohrammer,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_8_SF\20210509_182900.WAV,08_SF 2021-05-09 18:29:00,13,261
102,08_SF,2021-05-09T18:29:00Z,Sperlingskauz,94,150,12000,eurtre1,Eurasian Treecreeper,0.0326,Waldbaumläufer,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_8_SF\20210509_182900.WAV,08_SF 2021-05-09 18:29:00,13,261
102,08_SF,2021-05-09T18:29:00Z,Sperlingskauz,94,150,12000,blawoo1,Black Woodpecker,0.0316,Schwarzspecht,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_8_SF\20210509_182900.WAV,08_SF 2021-05-09 18:29:00,13,261
102,08_SF,2021-05-09T18:29:00Z,Sperlingskauz,94,150,12000,eurnut1,Eurasian Nutcracker,0.0232,Tannenhäher,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_8_SF\20210509_182900.WAV,08_SF 2021-05-09 18:29:00,13,261
51,02_FF,2021-05-10T18:29:00Z,Sperlingskauz,43,150,12000,eupowl1,Eurasian Pygmy-Owl,0.3889,Sperlingskauz,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_2_FF\20210510_182900.WAV,02_FF 2021-05-10 18:29:00,13,262
51,02_FF,2021-05-10T18:29:00Z,Sperlingskauz,43,150,12000,miswoo1,Middle Spotted Woodpecker,0.0671,Mittelspecht,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_2_FF\20210510_182900.WAV,02_FF 2021-05-10 18:29:00,13,262
51,02_FF,2021-05-10T18:29:00Z,Sperlingskauz,43,150,12000,blawoo1,Black Woodpecker,0.0517,Schwarzspecht,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_2_FF\20210510_182900.WAV,02_FF 2021-05-10 18:29:00,13,262
51,02_FF,2021-05-10T18:29:00Z,Sperlingskauz,43,150,12000,eugori2,Eurasian Golden Oriole,0.0505,Pirol,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_2_FF\20210510_182900.WAV,02_FF 2021-05-10 18:29:00,13,262
51,02_FF,2021-05-10T18:29:00Z,Sperlingskauz,43,150,12000,eugwoo2,Eurasian Green Woodpecker,0.0442,Grünspecht,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_2_FF\20210510_182900.WAV,02_FF 2021-05-10 18:29:00,13,262
51,02_FF,2021-05-10T18:29:00Z,Sperlingskauz,43,150,12000,firecr1,Common Firecrest,0.0438,Sommergoldhähnchen,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_2_FF\20210510_182900.WAV,02_FF 2021-05-10 18:29:00,13,262
51,02_FF,2021-05-10T18:29:00Z,Sperlingskauz,43,150,12000,norgos,Northern Goshawk,0.041,Habicht,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_2_FF\20210510_182900.WAV,02_FF 2021-05-10 18:29:00,13,262
51,02_FF,2021-05-10T18:29:00Z,Sperlingskauz,43,150,12000,eurtre1,Eurasian Treecreeper,0.034,Waldbaumläufer,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_2_FF\20210510_182900.WAV,02_FF 2021-05-10 18:29:00,13,262
51,02_FF,2021-05-10T18:29:00Z,Sperlingskauz,43,150,12000,woowar,Wood Warbler,0.0287,Waldlaubsänger,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_2_FF\20210510_182900.WAV,02_FF 2021-05-10 18:29:00,13,262
51,02_FF,2021-05-10T18:29:00Z,Sperlingskauz,43,150,12000,stodov1,Stock Dove,0.0282,Hohltaube,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_2_FF\20210510_182900.WAV,02_FF 2021-05-10 18:29:00,13,262
